pays,code_pays,annee,produit,code_produit,dispo_int,animal_food,semences,pertes,transfo,nourriture,other_uses
Bahamas,12,2013,"Sucre, canne",2536,58000000.0,0.0,0.0,0.0,58000000.0,0.0,0.0
Bahamas,12,2013,Sucre Eq Brut,2542,11000000.0,0.0,0.0,0.0,0.0,11000000.0,0.0
Bahamas,12,2013,Edulcorants Autres,2543,6000000.0,0.0,0.0,0.0,0.0,3000000.0,3000000.0
Bahamas,12,2013,Haricots,2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Pois,2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Legumineuses Autres,2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Noix,2551,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Soja,2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Arachides Decortiquees,2556,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Graines de tournesol,2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Graines Colza/Moutarde,2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Coco (Incl Coprah),2560,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
Bahamas,12,2013,Sesame,2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Olives,2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,"Plantes Oleiferes, Autre",2570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile de Soja,2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile d'Arachide,2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile de Tournesol,2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile de Colza&Moutarde,2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile Graines de Coton,2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile de Palmistes,2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile de Palme,2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile de Coco,2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile de Sesame,2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huile d'Olive,2580,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0
Bahamas,12,2013,Huile de Germe de Mais,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huil Plantes Oleif Autr,2586,3000000.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0
Bahamas,12,2013,Tomates,2601,10000000.0,0.0,0.0,0.0,0.0,9000000.0,1000000.0
Bahamas,12,2013,Oignons,2602,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Bahamas,12,2013,"Legumes, Autres",2605,40000000.0,0.0,0.0,1000000.0,0.0,37000000.0,2000000.0
Bahamas,12,2013,"Oranges, Mandarines",2611,23000000.0,0.0,0.0,0.0,0.0,23000000.0,0.0
Bahamas,12,2013,Citrons & Limes,2612,13000000.0,0.0,0.0,0.0,0.0,13000000.0,0.0
Bahamas,12,2013,Pamplemousse,2613,23000000.0,0.0,0.0,1000000.0,0.0,20000000.0,2000000.0
Bahamas,12,2013,"Agrumes, Autres",2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Bananes,2615,12000000.0,0.0,0.0,0.0,0.0,10000000.0,1000000.0
Bahamas,12,2013,Bananes plantains,2616,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Pommes,2617,15000000.0,0.0,0.0,0.0,0.0,15000000.0,0.0
Bahamas,12,2013,Ananas,2618,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Dattes,2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Raisin,2620,3000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Bahamas,12,2013,"Fruits, Autres",2625,22000000.0,0.0,0.0,0.0,0.0,19000000.0,3000000.0
Bahamas,12,2013,Cafe,2630,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Bahamas,12,2013,Feve de Cacao,2633,1000000.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0
Bahamas,12,2013,The,2635,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Poivre,2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Piments,2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Girofles,2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,"Epices, Autres",2645,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Vin,2655,3000000.0,0.0,0.0,0.0,0.0,2000000.0,1000000.0
Bahamas,12,2013,Biere,2656,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Bahamas,12,2013,Boissons Fermentes,2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Boissons Alcooliques,2658,14000000.0,0.0,0.0,0.0,0.0,4000000.0,10000000.0
Bahamas,12,2013,"Alcool, non Comestible",2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Aliments pour enfants,2680,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Viande de Bovins,2731,19000000.0,0.0,0.0,0.0,0.0,8000000.0,11000000.0
Bahamas,12,2013,Viande d'Ovins/Caprins,2732,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Bahamas,12,2013,Viande de Suides,2733,20000000.0,0.0,0.0,0.0,0.0,12000000.0,8000000.0
Bahamas,12,2013,Viande de Volailles,2734,24000000.0,0.0,0.0,0.0,0.0,17000000.0,7000000.0
Bahamas,12,2013,"Viande, Autre",2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Abats Comestible,2736,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Graisses Animales Crue,2737,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,"Beurre, Ghee",2740,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Creme,2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Oeufs,2744,3000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Bahamas,12,2013,Miel,2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Poissons Eau Douce,2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Perciform,2762,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bahamas,12,2013,Poissons Pelagiques,2763,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
Bahamas,12,2013,"Poissons Marins, Autres",2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Crustaces,2765,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
Bahamas,12,2013,Cephalopodes,2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,"Mollusques, Autres",2767,5000000.0,0.0,0.0,0.0,0.0,1000000.0,5000000.0
Bahamas,12,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huiles de Poissons,2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,12,2013,Riz (Eq Blanchi),2805,11000000.0,0.0,0.0,0.0,1000000.0,9000000.0,1000000.0
Bahamas,12,2013,Lait - Excl Beurre,2848,60000000.0,1000000.0,0.0,0.0,0.0,39000000.0,19000000.0
Bahamas,12,2013,Miscellanees,2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Ble,2511,23000000.0,1000000.0,0.0,0.0,0.0,19000000.0,3000000.0
Barbade,14,2013,Orge,2513,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0
Barbade,14,2013,Mais,2514,31000000.0,27000000.0,0.0,1000000.0,0.0,3000000.0,0.0
Barbade,14,2013,Seigle,2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Avoine,2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Millet,2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Sorgho,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,"Cereales, Autres",2520,2000000.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0
Barbade,14,2013,Pommes de Terre,2531,15000000.0,0.0,0.0,0.0,0.0,14000000.0,1000000.0
Barbade,14,2013,Manioc,2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Patates douces,2533,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Racines nda,2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Ignames,2535,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,"Sucre, canne",2536,173000000.0,0.0,0.0,0.0,173000000.0,0.0,0.0
Barbade,14,2013,Sucre Eq Brut,2542,18000000.0,0.0,0.0,1000000.0,0.0,16000000.0,2000000.0
Barbade,14,2013,Edulcorants Autres,2543,4000000.0,0.0,0.0,0.0,0.0,1000000.0,4000000.0
Barbade,14,2013,Haricots,2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Pois,2547,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Legumineuses Autres,2549,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Noix,2551,2000000.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0
Barbade,14,2013,Soja,2555,21000000.0,0.0,0.0,0.0,21000000.0,0.0,0.0
Barbade,14,2013,Arachides Decortiquees,2556,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Graines de tournesol,2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Graines Colza/Moutarde,2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Graines de coton,2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Coco (Incl Coprah),2560,3000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Barbade,14,2013,Sesame,2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Olives,2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,"Plantes Oleiferes, Autre",2570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile de Soja,2571,3000000.0,0.0,0.0,0.0,0.0,2000000.0,1000000.0
Barbade,14,2013,Huile d'Arachide,2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile de Tournesol,2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile de Colza&Moutarde,2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile Graines de Coton,2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile de Palmistes,2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile de Palme,2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile de Coco,2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile de Sesame,2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile d'Olive,2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huile de Germe de Mais,2582,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huil Plantes Oleif Autr,2586,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0
Barbade,14,2013,Tomates,2601,2000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Oignons,2602,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Barbade,14,2013,"Legumes, Autres",2605,17000000.0,0.0,0.0,0.0,0.0,17000000.0,0.0
Barbade,14,2013,"Oranges, Mandarines",2611,9000000.0,0.0,0.0,0.0,0.0,8000000.0,1000000.0
Barbade,14,2013,Citrons & Limes,2612,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Pamplemousse,2613,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,"Agrumes, Autres",2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Bananes,2615,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
Barbade,14,2013,Bananes plantains,2616,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Pommes,2617,4000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0
Barbade,14,2013,Ananas,2618,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Dattes,2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Raisin,2620,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Barbade,14,2013,"Fruits, Autres",2625,5000000.0,0.0,0.0,0.0,0.0,7000000.0,0.0
Barbade,14,2013,Cafe,2630,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Feve de Cacao,2633,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,The,2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Poivre,2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Piments,2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Girofles,2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,"Epices, Autres",2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Vin,2655,3000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Barbade,14,2013,Biere,2656,16000000.0,0.0,0.0,0.0,0.0,15000000.0,2000000.0
Barbade,14,2013,Boissons Fermentes,2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Boissons Alcooliques,2658,2000000.0,0.0,0.0,0.0,0.0,1000000.0,2000000.0
Barbade,14,2013,"Alcool, non Comestible",2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Aliments pour enfants,2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Viande de Bovins,2731,4000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0
Barbade,14,2013,Viande d'Ovins/Caprins,2732,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Viande de Suides,2733,5000000.0,0.0,0.0,0.0,0.0,2000000.0,3000000.0
Barbade,14,2013,Viande de Volailles,2734,15000000.0,0.0,0.0,0.0,0.0,12000000.0,3000000.0
Barbade,14,2013,"Viande, Autre",2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Abats Comestible,2736,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Graisses Animales Crue,2737,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,"Beurre, Ghee",2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Creme,2743,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Oeufs,2744,4000000.0,0.0,1000000.0,0.0,0.0,3000000.0,0.0
Barbade,14,2013,Miel,2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Poissons Eau Douce,2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Perciform,2762,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Poissons Pelagiques,2763,7000000.0,0.0,0.0,0.0,0.0,7000000.0,0.0
Barbade,14,2013,"Poissons Marins, Autres",2764,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
Barbade,14,2013,Crustaces,2765,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Barbade,14,2013,Cephalopodes,2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,"Mollusques, Autres",2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huiles de Poissons,2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbade,14,2013,Riz (Eq Blanchi),2805,5000000.0,0.0,0.0,0.0,0.0,4000000.0,1000000.0
Barbade,14,2013,Lait - Excl Beurre,2848,37000000.0,3000000.0,0.0,0.0,0.0,31000000.0,2000000.0
Barbade,14,2013,Miscellanees,2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Ble,2511,3497000000.0,0.0,41000000.0,221000000.0,0.0,2736000000.0,500000000.0
Bangladesh,16,2013,Orge,2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Mais,2514,1948000000.0,1700000000.0,13000000.0,97000000.0,0.0,125000000.0,13000000.0
Bangladesh,16,2013,Seigle,2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Avoine,2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Millet,2517,13000000.0,0.0,1000000.0,0.0,0.0,12000000.0,0.0
Bangladesh,16,2013,Sorgho,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,"Cereales, Autres",2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Pommes de Terre,2531,8572000000.0,0.0,444000000.0,860000000.0,0.0,7266000000.0,1000000.0
Bangladesh,16,2013,Manioc,2532,147000000.0,0.0,0.0,0.0,0.0,23000000.0,124000000.0
Bangladesh,16,2013,Patates douces,2533,260000000.0,0.0,0.0,26000000.0,0.0,234000000.0,0.0
Bangladesh,16,2013,Racines nda,2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,"Sucre, canne",2536,4434000000.0,0.0,0.0,4000000.0,4130000000.0,300000000.0,0.0
Bangladesh,16,2013,Sucre non centrifuge,2541,266000000.0,0.0,0.0,0.0,0.0,266000000.0,0.0
Bangladesh,16,2013,Sucre Eq Brut,2542,1397000000.0,0.0,0.0,0.0,0.0,853000000.0,543000000.0
Bangladesh,16,2013,Edulcorants Autres,2543,356000000.0,0.0,0.0,0.0,210000000.0,144000000.0,2000000.0
Bangladesh,16,2013,Haricots,2546,52000000.0,0.0,3000000.0,3000000.0,0.0,47000000.0,0.0
Bangladesh,16,2013,Pois,2547,403000000.0,0.0,0.0,0.0,0.0,403000000.0,0.0
Bangladesh,16,2013,Legumineuses Autres,2549,616000000.0,4000000.0,3000000.0,31000000.0,0.0,578000000.0,0.0
Bangladesh,16,2013,Noix,2551,116000000.0,0.0,0.0,9000000.0,0.0,109000000.0,0.0
Bangladesh,16,2013,Soja,2555,103000000.0,0.0,2000000.0,5000000.0,0.0,95000000.0,0.0
Bangladesh,16,2013,Arachides Decortiquees,2556,36000000.0,0.0,3000000.0,1000000.0,28000000.0,5000000.0,0.0
Bangladesh,16,2013,Graines de tournesol,2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Graines Colza/Moutarde,2558,370000000.0,0.0,5000000.0,11000000.0,354000000.0,0.0,0.0
Bangladesh,16,2013,Graines de coton,2559,37000000.0,0.0,1000000.0,1000000.0,35000000.0,0.0,0.0
Bangladesh,16,2013,Coco (Incl Coprah),2560,140000000.0,0.0,0.0,2000000.0,132000000.0,6000000.0,0.0
Bangladesh,16,2013,Sesame,2561,13000000.0,0.0,1000000.0,1000000.0,12000000.0,0.0,0.0
Bangladesh,16,2013,Palmistes,2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Olives,2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,"Plantes Oleiferes, Autre",2570,7000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0
Bangladesh,16,2013,Huile de Soja,2571,368000000.0,0.0,0.0,0.0,0.0,288000000.0,80000000.0
Bangladesh,16,2013,Huile d'Arachide,2572,13000000.0,0.0,0.0,0.0,0.0,13000000.0,0.0
Bangladesh,16,2013,Huile de Tournesol,2573,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bangladesh,16,2013,Huile de Colza&Moutarde,2574,105000000.0,0.0,0.0,0.0,0.0,105000000.0,0.0
Bangladesh,16,2013,Huile Graines de Coton,2575,5000000.0,0.0,0.0,0.0,0.0,5000000.0,1000000.0
Bangladesh,16,2013,Huile de Palmistes,2576,8000000.0,0.0,0.0,0.0,0.0,0.0,8000000.0
Bangladesh,16,2013,Huile de Palme,2577,1278000000.0,0.0,0.0,0.0,0.0,550000000.0,728000000.0
Bangladesh,16,2013,Huile de Coco,2578,25000000.0,0.0,0.0,0.0,0.0,22000000.0,2000000.0
Bangladesh,16,2013,Huile de Sesame,2579,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
Bangladesh,16,2013,Huile d'Olive,2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Huile de Son de Riz,2581,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
Bangladesh,16,2013,Huile de Germe de Mais,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Huil Plantes Oleif Autr,2586,8000000.0,0.0,0.0,0.0,0.0,2000000.0,7000000.0
Bangladesh,16,2013,Tomates,2601,274000000.0,0.0,0.0,27000000.0,0.0,246000000.0,0.0
Bangladesh,16,2013,Oignons,2602,1528000000.0,0.0,0.0,76000000.0,0.0,1452000000.0,0.0
Bangladesh,16,2013,"Legumes, Autres",2605,2852000000.0,0.0,0.0,269000000.0,0.0,2583000000.0,0.0
Bangladesh,16,2013,"Oranges, Mandarines",2611,128000000.0,0.0,0.0,6000000.0,0.0,121000000.0,0.0
Bangladesh,16,2013,Citrons & Limes,2612,60000000.0,0.0,0.0,3000000.0,0.0,57000000.0,0.0
Bangladesh,16,2013,Pamplemousse,2613,61000000.0,0.0,0.0,3000000.0,0.0,58000000.0,0.0
Bangladesh,16,2013,"Agrumes, Autres",2614,7000000.0,0.0,0.0,0.0,0.0,7000000.0,0.0
Bangladesh,16,2013,Bananes,2615,774000000.0,0.0,0.0,77000000.0,0.0,697000000.0,0.0
Bangladesh,16,2013,Pommes,2617,148000000.0,0.0,0.0,0.0,0.0,148000000.0,0.0
Bangladesh,16,2013,Ananas,2618,186000000.0,0.0,0.0,19000000.0,0.0,168000000.0,0.0
Bangladesh,16,2013,Dattes,2619,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bangladesh,16,2013,Raisin,2620,41000000.0,0.0,0.0,0.0,0.0,41000000.0,0.0
Bangladesh,16,2013,"Fruits, Autres",2625,2616000000.0,0.0,0.0,260000000.0,0.0,2356000000.0,0.0
Bangladesh,16,2013,Cafe,2630,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bangladesh,16,2013,Feve de Cacao,2633,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Bangladesh,16,2013,The,2635,77000000.0,0.0,0.0,2000000.0,0.0,76000000.0,0.0
Bangladesh,16,2013,Poivre,2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Piments,2641,124000000.0,0.0,0.0,2000000.0,0.0,121000000.0,0.0
Bangladesh,16,2013,Girofles,2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,"Epices, Autres",2645,306000000.0,0.0,0.0,0.0,0.0,306000000.0,0.0
Bangladesh,16,2013,Vin,2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Biere,2656,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0
Bangladesh,16,2013,Boissons Fermentes,2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Boissons Alcooliques,2658,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0
Bangladesh,16,2013,"Alcool, non Comestible",2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Aliments pour enfants,2680,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0
Bangladesh,16,2013,Viande de Bovins,2731,201000000.0,0.0,0.0,0.0,0.0,201000000.0,0.0
Bangladesh,16,2013,Viande d'Ovins/Caprins,2732,208000000.0,0.0,0.0,0.0,0.0,208000000.0,0.0
Bangladesh,16,2013,Viande de Suides,2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Viande de Volailles,2734,220000000.0,0.0,0.0,0.0,0.0,220000000.0,0.0
Bangladesh,16,2013,"Viande, Autre",2735,16000000.0,0.0,0.0,0.0,0.0,16000000.0,0.0
Bangladesh,16,2013,Abats Comestible,2736,93000000.0,0.0,0.0,0.0,0.0,93000000.0,0.0
Bangladesh,16,2013,Graisses Animales Crue,2737,21000000.0,0.0,0.0,0.0,0.0,21000000.0,1000000.0
Bangladesh,16,2013,"Beurre, Ghee",2740,31000000.0,0.0,0.0,0.0,0.0,31000000.0,0.0
Bangladesh,16,2013,Creme,2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Oeufs,2744,392000000.0,0.0,27000000.0,39000000.0,0.0,326000000.0,0.0
Bangladesh,16,2013,Miel,2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Poissons Eau Douce,2761,2546000000.0,0.0,0.0,0.0,0.0,2546000000.0,0.0
Bangladesh,16,2013,Perciform,2762,94000000.0,0.0,0.0,0.0,0.0,94000000.0,0.0
Bangladesh,16,2013,Poissons Pelagiques,2763,118000000.0,44000000.0,0.0,0.0,0.0,74000000.0,0.0
Bangladesh,16,2013,"Poissons Marins, Autres",2764,126000000.0,11000000.0,0.0,0.0,0.0,115000000.0,0.0
Bangladesh,16,2013,Crustaces,2765,179000000.0,0.0,0.0,0.0,0.0,179000000.0,0.0
Bangladesh,16,2013,Cephalopodes,2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,"Mollusques, Autres",2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,16,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
